,age,job,marital,education,balance,housing,loan,day,month,campaign
34371,26,admin.,single,unknown,677,0,0,4,may,1
33018,32,admin.,married,secondary,923,1,0,17,apr,4
3824,36,blue-collar,married,secondary,63,1,0,16,may,2
17012,39,technician,married,secondary,-709,1,0,25,jul,6
40071,29,management,married,tertiary,205,0,0,4,jun,1
43801,67,retired,married,primary,1430,0,0,26,may,2
16235,29,technician,single,tertiary,48,1,0,23,jul,1
26522,48,entrepreneur,married,primary,2675,0,0,20,nov,1
17241,29,blue-collar,married,secondary,246,1,0,28,jul,5
38414,31,blue-collar,single,secondary,210,1,1,15,may,1
7782,54,self-employed,married,secondary,12159,1,0,30,may,2
4151,60,admin.,married,unknown,738,0,0,19,may,3
14204,35,technician,married,secondary,483,1,0,11,jul,2
19878,41,technician,married,tertiary,6961,0,0,8,aug,2
23545,50,blue-collar,married,primary,403,0,0,28,aug,6
23602,37,technician,married,secondary,163,0,1,28,aug,24
30190,38,blue-collar,married,secondary,475,1,0,5,feb,1
36679,34,admin.,divorced,secondary,151,1,0,12,may,1
39123,26,blue-collar,single,secondary,154,1,0,18,may,2
32690,49,admin.,married,secondary,1096,1,0,17,apr,1
16128,44,unknown,married,unknown,722,1,0,22,jul,2
29935,38,technician,married,secondary,1442,1,0,4,feb,1
6141,53,technician,married,secondary,-725,1,0,27,may,1
31414,77,retired,married,secondary,9601,0,0,27,mar,1
16735,30,management,single,secondary,-985,0,0,24,jul,4
43122,20,student,single,secondary,215,0,0,24,feb,1
14476,59,blue-collar,married,primary,0,0,1,14,jul,10
31706,47,unemployed,married,primary,2290,1,0,7,apr,1
33687,34,technician,married,secondary,4248,1,0,20,apr,5
37817,29,admin.,divorced,secondary,-254,1,0,14,may,2
40184,36,services,married,primary,92,1,0,5,jun,7
20192,42,technician,married,secondary,5455,0,0,11,aug,4
29638,62,self-employed,married,tertiary,3685,0,0,3,feb,3
30846,56,technician,divorced,secondary,0,1,0,9,feb,5
15506,31,admin.,married,secondary,212,1,0,18,jul,3
39426,53,blue-collar,married,unknown,2509,0,0,22,may,2
40696,32,student,married,secondary,1536,0,0,7,aug,2
26359,32,blue-collar,single,primary,36,1,0,20,nov,2
22741,37,technician,married,tertiary,905,1,0,25,aug,7
23358,58,services,married,secondary,1905,0,0,27,aug,5
30486,30,admin.,married,tertiary,285,0,0,5,feb,2
7375,34,admin.,single,secondary,10,0,1,29,may,3
42932,84,retired,divorced,primary,2619,0,0,8,feb,2
20240,30,technician,married,tertiary,1045,0,0,11,aug,4
39952,52,technician,married,secondary,0,0,0,2,jun,3
22645,50,services,married,secondary,26394,0,0,25,aug,4
28640,31,services,single,secondary,442,1,0,29,jan,3
25845,46,unemployed,divorced,secondary,3354,1,0,19,nov,1
898,49,admin.,married,secondary,326,1,0,7,may,2
22010,49,admin.,married,secondary,2465,0,0,20,aug,3
22822,38,management,divorced,tertiary,162,0,0,25,aug,4
7494,30,blue-collar,single,secondary,196,1,0,29,may,7
23398,40,management,single,tertiary,27,0,0,27,aug,6
2634,47,blue-collar,married,unknown,1045,1,0,13,may,2
45147,42,admin.,divorced,secondary,490,1,0,8,nov,1
8965,55,unknown,married,tertiary,0,0,0,5,jun,1
5276,30,blue-collar,single,secondary,239,1,0,23,may,1
41256,51,housemaid,married,unknown,2337,1,0,25,aug,4
13522,57,technician,married,secondary,323,1,0,9,jul,1
186,40,services,divorced,unknown,4384,1,0,5,may,1
3921,27,services,single,secondary,194,1,0,16,may,1
950,29,management,married,secondary,147,1,1,7,may,2
7658,35,management,single,tertiary,644,1,0,30,may,2
36917,36,blue-collar,married,primary,356,1,1,12,may,4
38743,52,admin.,married,secondary,2323,1,0,18,may,4
8009,40,blue-collar,married,primary,540,1,0,2,jun,1
45144,60,admin.,divorced,secondary,683,0,0,8,nov,1
12457,57,housemaid,married,primary,53,0,0,1,jul,3
19674,57,retired,married,secondary,256,0,0,7,aug,4
16390,32,management,single,secondary,131,1,1,23,jul,2
12973,53,blue-collar,married,secondary,143,1,0,7,jul,5
10807,35,blue-collar,married,secondary,402,0,1,17,jun,1
43344,42,unemployed,married,secondary,0,1,1,23,mar,1
25408,48,blue-collar,married,primary,214,1,1,18,nov,1
43729,54,management,divorced,tertiary,2152,0,0,17,may,3
35332,29,admin.,single,secondary,428,1,1,7,may,1
12037,42,admin.,single,secondary,1601,0,0,20,jun,2
10303,56,admin.,married,secondary,1290,0,0,12,jun,1
16555,45,blue-collar,married,primary,0,1,0,24,jul,1
27423,30,blue-collar,married,secondary,618,0,0,21,nov,6
16560,46,blue-collar,married,primary,0,0,0,24,jul,1
6238,34,blue-collar,single,secondary,1698,1,0,27,may,7
32992,32,blue-collar,married,secondary,298,1,0,17,apr,2
23238,38,management,married,tertiary,3228,0,0,27,aug,8
32098,35,services,divorced,tertiary,877,1,0,15,apr,3
4081,60,admin.,married,secondary,12210,1,0,19,may,1
37090,55,self-employed,married,tertiary,1810,1,0,13,may,1
27930,26,unemployed,single,secondary,340,0,0,28,jan,1
23014,31,management,single,tertiary,29,0,0,26,aug,2
34403,46,admin.,single,secondary,148,1,0,5,may,4
23563,30,technician,single,tertiary,187,0,0,28,aug,4
1313,34,technician,married,secondary,65,1,0,8,may,3
26852,33,management,married,tertiary,1782,1,0,20,nov,4
4190,40,blue-collar,married,secondary,-481,1,1,19,may,2
7357,45,blue-collar,married,primary,19,1,0,29,may,2
6179,34,blue-collar,married,secondary,-61,1,0,27,may,1
12340,36,blue-collar,single,primary,367,0,0,26,jun,1
25407,30,admin.,married,secondary,8781,1,0,18,nov,1
19894,31,management,single,tertiary,165,0,1,8,aug,2
436,45,blue-collar,married,secondary,39,0,0,6,may,1
17846,28,services,married,secondary,376,0,1,29,jul,4
34903,42,management,married,primary,-679,1,1,6,may,1
37931,52,technician,married,tertiary,136,1,0,14,may,2
43767,51,management,married,tertiary,2635,0,0,21,may,3
11330,37,blue-collar,married,primary,1104,0,0,18,jun,8
37818,46,blue-collar,married,secondary,312,1,0,14,may,2
27366,49,admin.,divorced,secondary,6512,0,0,21,nov,2
7581,39,self-employed,married,tertiary,3246,1,0,30,may,1
33157,41,blue-collar,married,secondary,1334,1,0,20,apr,5
42378,58,technician,married,secondary,3399,0,0,30,nov,2
13965,41,blue-collar,married,primary,407,1,1,10,jul,2
19768,44,unemployed,married,tertiary,178,0,0,8,aug,2
1557,36,services,married,secondary,42,1,0,8,may,4
7,42,entrepreneur,divorced,tertiary,2,1,0,5,may,1
10568,51,housemaid,married,primary,13292,0,0,16,jun,2
11905,45,unemployed,divorced,secondary,5163,0,0,20,jun,2
9384,53,management,married,tertiary,6408,0,0,6,jun,1
3873,47,technician,married,tertiary,282,1,0,16,may,1
24969,39,admin.,married,secondary,3732,1,0,18,nov,1
7716,44,admin.,married,secondary,14,0,1,30,may,5
32965,53,technician,divorced,secondary,281,1,0,17,apr,2
29764,38,self-employed,married,secondary,581,1,0,4,feb,5
4171,38,entrepreneur,married,secondary,830,1,0,19,may,2
20642,54,blue-collar,married,primary,1659,0,0,12,aug,5
45141,77,unknown,married,unknown,397,0,0,8,nov,1
24311,56,retired,married,secondary,2749,1,1,17,nov,1
1298,38,technician,married,tertiary,1161,1,0,8,may,1
19929,57,retired,married,tertiary,815,0,0,8,aug,2
17988,45,technician,married,primary,6535,0,0,30,jul,2
32033,58,blue-collar,married,primary,5445,1,0,14,apr,1
16272,41,technician,married,unknown,-391,1,1,23,jul,1
25023,33,services,divorced,secondary,1529,1,0,18,nov,1
4464,33,services,married,secondary,5499,1,0,20,may,1
5517,54,blue-collar,married,primary,-239,1,0,23,may,1
13341,49,technician,married,secondary,0,0,1,8,jul,3
547,45,blue-collar,married,secondary,82,1,0,6,may,1
38832,23,services,single,secondary,-229,1,1,18,may,1
7318,53,management,divorced,tertiary,195,1,0,29,may,1
922,37,self-employed,married,tertiary,444,1,0,7,may,2
41002,27,admin.,single,secondary,4590,1,0,13,aug,1
19407,50,technician,married,secondary,-70,0,0,6,aug,2
36065,36,self-employed,married,secondary,14,1,1,11,may,1
24139,31,technician,single,tertiary,2807,0,0,8,nov,1
43212,63,unknown,married,secondary,367,0,0,4,mar,1
34965,49,management,married,secondary,99,1,0,6,may,2
32420,34,management,single,tertiary,395,1,0,16,apr,2
8437,45,blue-collar,married,secondary,784,1,1,3,jun,1
29249,58,management,divorced,tertiary,5701,0,0,2,feb,1
27040,40,unemployed,married,secondary,1872,0,0,21,nov,1
19830,57,unknown,married,primary,900,0,0,8,aug,4
30658,60,blue-collar,married,primary,5798,1,0,6,feb,2
37873,29,blue-collar,married,secondary,7863,1,0,14,may,1
2008,56,services,divorced,tertiary,2272,1,0,9,may,5
11248,59,blue-collar,married,unknown,337,0,0,18,jun,4
2860,47,blue-collar,married,primary,1294,1,0,14,may,2
36412,33,technician,single,secondary,3499,1,0,11,may,3
11337,36,blue-collar,married,primary,946,1,0,18,jun,3
40330,59,admin.,married,secondary,3735,0,0,17,jun,3
25549,40,services,married,secondary,961,0,1,19,nov,1
16743,30,management,married,tertiary,14,0,0,24,jul,2
37655,43,blue-collar,divorced,secondary,688,1,0,14,may,3
24769,54,technician,divorced,tertiary,2133,0,0,18,nov,1
40521,31,management,single,secondary,202,1,0,8,jul,1
30244,34,management,single,tertiary,404,1,0,5,feb,6
23507,40,technician,married,secondary,170,0,0,28,aug,24
19187,53,admin.,married,secondary,1373,0,0,5,aug,2
8303,40,entrepreneur,divorced,unknown,2418,1,1,2,jun,16
34818,39,management,single,tertiary,1428,1,0,6,may,1
11048,25,technician,single,secondary,1116,0,1,17,jun,6
3113,47,blue-collar,married,secondary,3630,1,0,14,may,4
42657,62,blue-collar,married,secondary,180,0,0,14,jan,1
41835,37,services,married,secondary,1960,1,1,15,oct,5
37802,33,technician,single,secondary,287,1,0,14,may,1
40655,80,retired,married,primary,1548,0,0,6,aug,2
44054,52,management,divorced,tertiary,3,0,0,1,jul,1
32082,56,technician,married,secondary,3931,0,0,14,apr,1
31709,29,self-employed,single,tertiary,1457,1,0,7,apr,1
18138,41,services,divorced,secondary,97,0,0,30,jul,3
18353,35,technician,married,tertiary,108,1,0,31,jul,3
12282,25,entrepreneur,single,tertiary,0,0,0,25,jun,1
13783,50,management,married,tertiary,1612,1,0,10,jul,1
25401,31,management,single,tertiary,3142,1,0,18,nov,1
5792,34,blue-collar,single,primary,-175,1,0,26,may,1
31385,41,management,single,tertiary,120,0,1,24,mar,1
5447,29,blue-collar,single,secondary,1012,1,0,23,may,1
26458,33,technician,married,secondary,1434,1,0,20,nov,1
36481,37,admin.,married,secondary,1415,1,0,12,may,2
43780,33,services,single,secondary,152,1,0,25,may,2
16135,33,blue-collar,married,secondary,-130,1,0,22,jul,2
33304,36,admin.,single,secondary,0,0,0,20,apr,1
5816,59,retired,divorced,secondary,93,0,0,26,may,2
3121,54,blue-collar,married,secondary,219,1,0,14,may,5
43981,21,student,single,unknown,762,0,0,24,jun,1
37643,35,blue-collar,married,primary,602,1,0,14,may,6
9095,42,unemployed,married,secondary,202,0,0,5,jun,1
16013,33,technician,married,tertiary,0,1,0,22,jul,1
42749,30,blue-collar,married,secondary,319,0,0,27,jan,2
27236,44,management,divorced,tertiary,2058,0,1,21,nov,1
24685,43,management,married,tertiary,430,0,0,17,nov,2
4082,51,services,married,primary,8806,1,0,19,may,1
24946,51,technician,divorced,secondary,131,1,0,18,nov,1
21465,30,management,single,tertiary,3045,0,0,18,aug,7
10759,30,self-employed,married,secondary,421,1,1,17,jun,4
38840,50,entrepreneur,married,tertiary,433,1,0,18,may,4
21382,52,management,married,tertiary,1134,1,0,18,aug,4
30767,55,technician,married,secondary,517,1,1,6,feb,3
9492,37,services,divorced,secondary,319,1,0,6,jun,3
14765,49,housemaid,married,primary,0,0,0,16,jul,8
1307,49,housemaid,married,secondary,7317,1,0,8,may,1
13079,56,retired,married,tertiary,87,0,0,8,jul,2
39460,28,unemployed,married,tertiary,482,0,0,25,may,1
15741,31,entrepreneur,single,secondary,131,1,0,21,jul,1
4340,49,technician,married,tertiary,279,1,0,19,may,4
31622,24,student,single,secondary,1684,0,0,6,apr,4
4901,34,admin.,married,secondary,1671,0,0,21,may,1
6581,35,technician,single,secondary,175,1,0,28,may,1
33595,23,blue-collar,single,secondary,206,1,0,20,apr,3
31534,34,technician,divorced,secondary,705,1,1,2,apr,1
13328,25,blue-collar,single,secondary,224,0,1,8,jul,4
10299,58,admin.,married,secondary,826,0,0,12,jun,1
12911,26,admin.,married,secondary,383,1,1,7,jul,2
13033,28,admin.,single,secondary,551,0,1,8,jul,1
31337,47,blue-collar,married,secondary,238,1,1,13,mar,1
38253,33,blue-collar,single,secondary,1211,1,0,15,may,1
32315,48,services,married,secondary,543,1,0,16,apr,1
5217,39,blue-collar,married,secondary,439,1,0,23,may,3
26426,51,management,divorced,secondary,10834,1,0,20,nov,1
33444,38,technician,single,secondary,28,1,1,20,apr,3
44106,34,services,single,secondary,267,0,0,8,jul,2
36354,34,admin.,married,secondary,148,1,0,11,may,2
22293,41,management,married,secondary,0,0,0,21,aug,11
17728,36,self-employed,married,tertiary,2017,0,0,29,jul,18
37605,31,blue-collar,single,secondary,982,1,0,14,may,1
12527,54,unemployed,married,tertiary,0,0,1,3,jul,1
2297,31,admin.,single,secondary,98,1,1,12,may,3
31150,62,housemaid,married,unknown,2021,0,0,26,feb,1
24094,47,management,divorced,tertiary,12026,1,0,27,oct,1
4815,36,technician,single,secondary,1053,1,0,21,may,1
31418,32,self-employed,single,tertiary,658,1,0,27,mar,1
27968,32,student,married,secondary,1694,1,0,28,jan,1
4281,26,blue-collar,divorced,secondary,0,1,0,19,may,3
29166,35,services,married,secondary,-50,0,0,2,feb,1
27948,34,unemployed,single,secondary,371,0,0,28,jan,1
32510,44,blue-collar,married,primary,279,1,0,17,apr,1
29759,53,technician,married,secondary,757,0,0,4,feb,5
30371,49,blue-collar,married,primary,217,1,0,5,feb,2
6691,27,technician,single,secondary,2430,1,0,28,may,1
21051,30,management,single,secondary,1299,0,0,14,aug,2
6643,30,technician,single,secondary,1692,1,1,28,may,2
41918,74,retired,married,tertiary,4912,0,0,21,oct,3
33143,56,unemployed,divorced,secondary,283,1,1,20,apr,3
40978,77,retired,married,secondary,610,0,0,13,aug,3
43914,28,unemployed,single,secondary,304,0,0,14,jun,1
17555,30,management,single,tertiary,62,1,0,29,jul,5
21820,30,technician,married,secondary,26,0,0,20,aug,2
2144,31,technician,married,secondary,6890,1,0,12,may,1
20069,34,housemaid,married,primary,326,0,0,8,aug,7
9114,38,management,divorced,tertiary,4207,0,0,5,jun,1
18166,45,management,married,tertiary,1300,0,0,30,jul,3
17851,58,services,married,secondary,10,1,1,30,jul,5
7062,38,blue-collar,married,primary,476,1,0,28,may,4
25333,51,management,married,tertiary,1612,1,0,18,nov,2
32317,46,services,married,secondary,1550,1,0,16,apr,2
44214,37,management,married,tertiary,0,0,0,16,jul,2
30605,31,self-employed,single,secondary,0,0,1,6,feb,6
38148,30,services,single,secondary,-143,1,0,15,may,1
34781,27,management,single,tertiary,2559,1,0,6,may,1
3828,38,blue-collar,married,primary,467,1,0,16,may,1
31455,34,technician,single,tertiary,2658,1,0,31,mar,1
29286,35,admin.,married,tertiary,1145,1,0,2,feb,2
19991,34,technician,single,tertiary,19,0,0,8,aug,3
42122,29,student,single,unknown,10332,0,0,2,nov,3
23125,39,technician,single,secondary,69,0,0,26,aug,3
45177,36,admin.,divorced,secondary,1224,1,0,12,nov,1
13017,60,management,married,tertiary,1573,0,0,7,jul,15
29,36,technician,single,secondary,265,1,1,5,may,1
38204,30,admin.,single,secondary,278,1,0,15,may,1
13977,37,services,single,secondary,54,1,0,10,jul,1
21093,59,retired,married,primary,46,0,0,14,aug,2
30074,44,admin.,married,secondary,61,0,1,4,feb,3
7521,44,blue-collar,married,secondary,2885,1,0,30,may,3
5169,32,blue-collar,married,primary,159,1,0,21,may,3
39626,32,technician,married,unknown,712,0,0,26,may,1
43143,63,retired,married,unknown,1849,0,0,25,feb,6
22984,31,management,married,tertiary,0,0,0,26,aug,2
3451,47,admin.,divorced,primary,357,1,1,15,may,1
32743,33,blue-collar,married,secondary,26,1,0,17,apr,3
12000,47,entrepreneur,married,tertiary,1855,0,0,20,jun,3
13002,45,entrepreneur,married,secondary,4688,0,0,7,jul,10
16176,50,admin.,married,secondary,-779,1,1,22,jul,2
33152,46,management,married,primary,3229,1,0,20,apr,1
19892,34,technician,single,secondary,1076,0,0,8,aug,2
5261,37,technician,single,secondary,6714,1,0,23,may,1
24945,51,entrepreneur,married,primary,512,0,0,18,nov,1
23738,36,management,married,tertiary,918,0,0,28,aug,8
12090,41,technician,married,secondary,0,0,0,20,jun,2
18229,29,blue-collar,married,primary,630,1,0,30,jul,5
14019,30,admin.,single,tertiary,5,0,1,11,jul,1
36036,60,admin.,married,secondary,-396,1,0,11,may,1
15931,29,blue-collar,married,secondary,2,1,0,22,jul,1
40372,37,entrepreneur,single,secondary,2543,0,0,22,jun,4
13523,35,management,divorced,tertiary,6997,1,0,9,jul,1
13705,42,blue-collar,married,secondary,-274,1,0,10,jul,1
10594,36,blue-collar,single,primary,3214,1,0,16,jun,2
2493,52,services,divorced,secondary,1635,1,0,13,may,1
42400,53,unemployed,married,primary,980,1,0,3,dec,1
30265,47,blue-collar,divorced,secondary,-332,0,1,5,feb,2
41644,50,technician,divorced,secondary,0,0,0,29,sep,1
20385,58,retired,married,secondary,11,0,0,11,aug,1
23923,40,technician,married,secondary,56,0,0,29,aug,2
17524,56,retired,married,secondary,6114,0,0,29,jul,2
19171,48,technician,married,secondary,547,0,0,5,aug,2
3445,51,blue-collar,married,secondary,1779,1,0,15,may,2
28161,35,unemployed,single,secondary,221,0,0,29,jan,1
33734,32,management,single,tertiary,10281,0,0,22,apr,1
33490,30,technician,single,secondary,8826,1,0,20,apr,3
12072,35,management,married,tertiary,1256,1,0,20,jun,29
16857,34,management,married,tertiary,775,1,0,25,jul,2
14733,46,entrepreneur,married,tertiary,406,1,0,15,jul,4
31464,32,management,married,tertiary,250,1,0,1,apr,2
1001,50,technician,married,secondary,73,0,0,7,may,1
39723,52,technician,married,secondary,196,1,1,27,may,2
13542,52,management,married,tertiary,0,1,0,9,jul,1
8669,35,management,married,tertiary,298,1,0,3,jun,7
37330,48,services,divorced,secondary,-276,1,1,13,may,1
28350,32,services,single,secondary,0,0,0,29,jan,1
19703,32,services,married,secondary,3360,1,1,7,aug,5
35448,31,management,single,tertiary,0,1,0,7,may,1
37431,41,self-employed,married,secondary,305,1,0,13,may,2
16259,39,self-employed,married,secondary,81,0,1,23,jul,1
11356,36,blue-collar,married,secondary,537,0,0,19,jun,6
45149,38,technician,married,tertiary,88,0,0,8,nov,2
19702,43,technician,married,tertiary,5145,0,0,7,aug,7
213,36,services,married,secondary,301,1,0,5,may,1
21163,34,technician,single,secondary,124,0,0,14,aug,2
8661,34,blue-collar,married,secondary,90,1,0,3,jun,8
30317,35,management,married,tertiary,1557,1,1,5,feb,1
29052,39,technician,single,secondary,614,1,0,2,feb,1
43440,73,retired,divorced,secondary,7111,1,0,12,apr,1
1782,39,management,married,tertiary,183,1,0,9,may,2
4271,43,services,divorced,secondary,1040,1,0,19,may,3
25787,44,services,divorced,tertiary,2279,0,1,19,nov,1
41214,39,management,married,secondary,18,1,0,21,aug,1
15964,36,housemaid,married,secondary,399,1,0,22,jul,1
8032,36,blue-collar,married,primary,1244,1,0,2,jun,1
15144,34,management,married,tertiary,11,1,0,17,jul,1
29932,45,admin.,married,secondary,985,1,0,4,feb,1
29740,54,management,married,tertiary,195,0,1,4,feb,1
32568,43,services,married,primary,-88,1,1,17,apr,1
35911,41,management,married,tertiary,-370,1,0,8,may,2
19213,32,technician,single,tertiary,632,0,1,6,aug,2
14394,29,housemaid,married,secondary,85,1,0,14,jul,2
